angle,curLapTime,damage,distFromStart,distRaced,focus,fuel,gear,lastLapTime,opponents,racePos,rpm,speedX,speedY,speedZ,track,trackPos,wheelSpinVel,z,parser,actions,accel,brake,gear,steer,clutch,focus,meta
-0.00165718,75.118,0,3157.43,3182.43,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4094,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9086.81,167.119,-4.87753,5.27153,"[4.50316, 4.6638, 5.21494, 6.43296, 9.3145, 14.4992, 21.6146, 99.933, 75.4495, 55.3982, 40.6514, 30.6496, 24.0379, 19.5948, 14.2892, 10.432, 8.61258, 7.7545, 7.49686]",0.249474,"[140.554, 140.191, 144.295, 144.167]",0.331581,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.00285751,75.14,0,3158.46,3183.46,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4087,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9092.14,167.296,-3.98771,5.25791,"[4.53061, 4.69804, 5.26097, 6.50335, 9.45487, 14.8317, 22.448, 98.5058, 74.199, 54.4049, 39.9322, 30.1508, 23.6893, 19.3431, 14.1425, 10.3509, 8.56001, 7.71724, 7.46944]",0.244904,"[140.584, 140.469, 144.351, 144.308]",0.331394,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.00803405,75.162,0,3159.49,3184.49,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.408,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9089.52,167.48,-3.13302,5.26472,"[4.55774, 4.73294, 5.30899, 6.57862, 9.60966, 15.2127, 23.4716, 96.8897, 72.7935, 53.2997, 39.1393, 29.6048, 23.3097, 19.0701, 13.9847, 10.265, 8.50531, 7.67934, 7.44264]",0.240402,"[140.663, 140.698, 144.225, 144.31]",0.331158,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.0136083,75.184,0,3160.52,3185.52,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4073,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9097.4,167.659,-2.37506,5.27087,"[4.58571, 4.76932, 5.35959, 6.65875, 9.77739, 15.6379, 24.7068, 95.1632, 71.3017, 52.1356, 38.3097, 29.0352, 22.9139, 18.7855, 13.8201, 10.1756, 8.44853, 7.6403, 7.41539]",0.235789,"[140.786, 140.883, 144.381, 144.439]",0.330845,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.0192884,75.206,0,3161.55,3186.55,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4067,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9101.18,167.839,-1.74872,5.29002,"[4.61534, 4.80772, 5.41287, 6.74319, 9.95511, 16.0987, 26.1743, 93.4112, 69.7965, 50.9687, 37.4813, 28.4663, 22.5176, 18.4994, 13.6536, 10.0842, 8.39014, 7.59984, 7.38687]",0.230924,"[140.923, 141.05, 144.575, 144.323]",0.330696,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.0249828,75.228,0,3162.59,3187.58,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.406,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9109.91,168.015,-1.24942,5.3161,"[4.64758, 4.84897, 5.46964, 6.83269, 10.1435, 16.5968, 27.9576, 91.6593, 68.2987, 49.8133, 36.6628, 27.9033, 22.1236, 18.2137, 13.4853, 9.99075, 8.32956, 7.55721, 7.35612]",0.225652,"[141.079, 141.192, 144.568, 144.644]",0.330177,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.0306085,75.25,0,3163.62,3188.62,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4053,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9117.95,168.191,-0.867771,5.34907,"[4.68318, 4.89377, 5.53059, 6.92795, 10.3431, 17.1336, 30.2142, 89.929, 66.825, 48.6816, 35.8615, 27.3502, 21.7342, 17.9293, 13.3157, 9.89477, 8.26626, 7.51175, 7.32239]",0.219846,"[141.232, 141.335, 144.888, 144.54]",0.330124,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.036157,75.272,0,3164.66,3189.65,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4047,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9124.56,168.365,-0.581724,5.3919,"[4.72273, 4.94278, 5.59641, 7.02979, 10.5555, 17.7148, 33.3588, 88.2205, 65.3753, 47.5718, 35.0759, 26.8053, 21.3481, 17.6451, 13.1439, 9.79557, 8.19961, 7.46284, 7.28502]",0.213404,"[141.389, 141.471, 144.702, 144.971]",0.329567,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.0416358,75.294,0,3165.69,3190.69,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.404,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9135.84,168.537,-0.370349,5.43407,"[4.76663, 4.9964, 5.66768, 7.139, 10.7822, 18.3474, 39.7008, 86.5303, 63.9457, 46.4804, 34.3023, 26.2664, 20.9634, 17.3598, 12.9688, 9.69259, 8.12917, 7.41011, 7.24365]",0.206266,"[141.542, 141.609, 144.881, 145.116]",0.32959,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.047057,75.316,0,3166.73,3191.72,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4033,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9141.73,168.709,-0.215138,5.48298,"[4.81525, 5.05506, 5.74491, 7.25645, 11.025, 19.0405, 110.962, 84.8526, 62.5313, 45.4034, 33.538, 25.7308, 20.5784, 17.0722, 12.7898, 9.58533, 8.05446, 7.35315, 7.19791]",0.198369,"[141.694, 141.746, 144.895, 145.318]",0.329117,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.0524171,75.338,0,3167.76,3192.76,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4026,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9153.84,168.879,-0.104985,5.53193,"[4.86885, 5.11909, 5.82846, 7.3826, 11.2852, 19.8021, 109.147, 83.1875, 61.1313, 44.3392, 32.7815, 25.1979, 20.1925, 16.7817, 12.6064, 9.47336, 7.97523, 7.29167, 7.14748]",0.189667,"[141.844, 141.883, 145.337, 145.235]",0.329159,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.05773,75.36,0,3168.8,3193.79,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.402,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9159.89,169.05,-0.0268746,5.57881,"[4.9276, 5.18867, 5.91866, 7.51799, 11.5639, 20.6438, 107.336, 81.5301, 59.7417, 43.2849, 32.0304, 24.6658, 19.8045, 16.4874, 12.4181, 9.35654, 7.89127, 7.22554, 7.09222]",0.180135,"[141.993, 142.02, 145.527, 145.256]",0.328819,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.0604027,75.382,0,3169.84,3194.83,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4013,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9170.56,169.178,0.412026,5.62611,"[4.98883, 5.25717, 6.00256, 7.63605, 11.7864, 21.2648, 106.343, 80.597, 58.9331, 42.6459, 31.5534, 24.3112, 19.5339, 16.2736, 12.2713, 9.25719, 7.81432, 7.16023, 7.0329]",0.170085,"[141.958, 141.283, 145.861, 145.254]",0.328884,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.0569771,75.404,0,3170.87,3195.87,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4006,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9181.28,169.258,0.151442,5.64234,"[5.04739, 5.31384, 6.06051, 7.69734, 11.8422, 21.1979, 107.254, 81.3481, 59.4678, 42.9604, 31.7056, 24.3677, 19.5392, 16.2522, 12.228, 9.20609, 7.76114, 7.10445, 6.97195]",0.160169,"[142.623, 140.581, 146.18, 145.272]",0.329094,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.0492461,75.426,0,3171.91,3196.91,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.4,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9192.38,169.329,-0.699035,5.64655,"[5.10286, 5.36069, 6.09815, 7.71592, 11.7777, 20.6668, 109.533, 83.3216, 60.9894, 43.9826, 32.3249, 24.7281, 19.7476, 16.3719, 12.2608, 9.19099, 7.72633, 7.05693, 6.91159]",0.150581,"[143.192, 140.154, 146.786, 145.019]",0.329361,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.0389426,75.448,0,3172.95,3197.95,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3993,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9213.07,169.382,-1.86962,5.61796,"[5.15517, 5.4001, 6.12203, 7.70744, 11.6439, 19.9282, 112.661, 86.0773, 63.168, 45.4906, 33.2692, 25.2988, 20.0951, 16.5875, 12.3449, 9.20049, 7.7049, 7.01653, 6.85387]",0.141474,"[143.49, 139.866, 147.161, 145.284]",0.329964,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.0271042,75.47,0,3173.99,3198.98,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3986,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9223.79,169.416,-3.16843,5.59266,"[5.20392, 5.4333, 6.13565, 7.68101, 11.4713, 19.1268, 36.3001, 89.3521, 65.8107, 47.3625, 34.4628, 26.0308, 20.5483, 16.8752, 12.4672, 9.22888, 7.6945, 6.98309, 6.80046]",0.133008,"[143.619, 139.637, 147.515, 145.288]",0.330181,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
0.0147236,75.492,0,3175.03,3200.02,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3979,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9250.67,169.419,-4.49754,5.53316,"[5.24873, 5.46135, 6.14244, 7.64507, 11.2864, 18.3606, 31.1007, 92.8738, 68.7067, 49.4571, 35.8184, 26.8682, 21.0695, 17.2085, 12.6137, 9.2699, 7.69244, 6.95607, 6.75255]",0.125308,"[143.594, 139.478, 147.739, 145.906]",0.330856,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
0.00203449,75.514,0,3176.07,3201.06,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3973,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9254.85,169.405,-5.78333,5.49565,"[5.28952, 5.48456, 6.1433, 7.60171, 11.0955, 17.642, 27.9518, 96.5753, 71.8062, 51.7468, 37.3231, 27.8044, 21.6541, 17.5841, 12.7821, 9.32255, 7.69835, 6.93547, 6.71049]",0.118416,"[143.52, 139.323, 147.898, 145.89]",0.330944,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
-0.00966614,75.536,0,3177.11,3202.1,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3966,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9279.1,169.398,-7.17865,5.42398,"[5.32628, 5.50493, 6.1431, 7.5616, 10.9263, 17.0427, 25.8468, 100.054, 74.7642, 53.9734, 38.8055, 28.73, 22.2311, 17.9536, 12.9477, 9.37566, 7.70678, 6.91901, 6.67427]",0.11233,"[144.223, 140.363, 147.973, 146.589]",0.331467,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
-0.0175692,75.558,0,3178.14,3203.14,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3959,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9270.54,169.473,-8.09863,5.39185,"[5.36038, 5.5282, 6.15367, 7.54825, 10.8359, 16.7014, 24.7436, 102.409, 76.7811, 55.5029, 39.8242, 29.3584, 22.6145, 18.1927, 13.0473, 9.40061, 7.70294, 6.89917, 6.64146]",0.106745,"[143.795, 140.932, 147.561, 146.737]",0.331337,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
-0.0219147,75.58,0,3179.18,3204.18,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3953,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9282.88,169.558,-8.32577,5.34156,"[5.39114, 5.55333, 6.17322, 7.5581, 10.8125, 16.5641, 24.2722, 103.682, 77.8669, 56.3192, 40.3573, 29.6754, 22.7974, 18.2984, 13.0809, 9.39813, 7.68729, 6.87609, 6.61172]",0.101697,"[143.485, 141.391, 147.55, 147.154]",0.33152,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
-0.0236317,75.602,0,3180.23,3205.22,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3946,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9266.66,169.682,-8.06004,5.31805,"[5.41805, 5.57843, 6.19788, 7.58288, 10.8341, 16.5619, 24.1831, 104.146, 78.2492, 56.5897, 40.5155, 29.7526, 22.8279, 18.304, 13.0666, 9.37662, 7.66412, 6.8517, 6.58528]",0.0972519,"[143.284, 141.775, 147.205, 146.971]",0.331364,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0,0,0,0
-0.0230481,75.624,0,3181.27,3206.26,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3939,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9268.21,169.816,-7.44226,5.28166,"[5.44119, 5.60316, 6.22661, 7.62028, 10.8941, 16.6743, 24.409, 103.899, 78.0093, 56.3741, 40.3389, 29.6161, 22.723, 18.2214, 13.0104, 9.33873, 7.63464, 6.82645, 6.56198]",0.0933838,"[143.148, 142.141, 147.001, 147.262]",0.331264,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
-0.0206963,75.646,0,3182.31,3207.3,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3932,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9255.72,169.975,-6.5813,5.26109,"[5.46083, 5.62704, 6.25789, 7.66677, 10.9833, 16.8759, 24.8882, 103.107, 77.2937, 55.7892, 39.9097, 29.3197, 22.5174, 18.0736, 12.9238, 9.28944, 7.60119, 6.80124, 6.54173]",0.0900625,"[143.069, 142.473, 146.933, 146.889]",0.331242,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
-0.0180308,75.668,0,3183.35,3208.35,"[-1.0, -1.0, -1.0, -1.0, -1.0]",92.3926,3,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,9256.52,170.094,-5.4105,5.23655,"[5.4771, 5.64795, 6.28652, 7.7112, 11.0727, 17.0877, 25.4193, 102.226, 76.5066, 55.1542, 39.4513, 29.0081, 22.3047, 17.9229, 12.8378, 9.24227, 7.57039, 6.77899, 6.52484]",0.0873032,"[142.349, 141.785, 147.155, 146.722]",0.331001,<msgParser.MsgParser object at 0x0000029B81458D60>,"{'accel': [0.7], 'brake': [0], 'gear': [3], 'steer': [0.3], 'clutch': [0.0], 'focus': [0], 'meta': [0]}",0.7,0,3,0.3,0,0,0
